Year,Emirate En,Emirate Ar,Geo Coordinates,Cancer Type,Age Group,Nationality Group En,Nationality Group Ar,Gender En,Gender Ar,Total
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C64-C65 Kidney & Renal pelvis,(70-79),Citizen,مواطن,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C67 Urinary bladder,(40-49),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C67 Urinary bladder,(40-49),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C67 Urinary bladder,(50-59),Expat,وافد,Male,ذكر,7
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C67 Urinary bladder,(60-69),Expat,وافد,Male,ذكر,8
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C67 Urinary bladder,(60-69),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C67 Urinary bladder,(60-69),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C67 Urinary bladder,(70-79),Expat,وافد,Male,ذكر,5
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C67 Urinary bladder,(70-79),Citizen,مواطن,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C67 Urinary bladder,(80+),Expat,وافد,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C67 Urinary bladder,(80+),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C67 Urinary bladder,(80+),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C70-C72 Brain & CNS,(0-9),Expat,وافد,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C70-C72 Brain & CNS,(10-19),Expat,وافد,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C70-C72 Brain & CNS,(10-19),Citizen,مواطن,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C70-C72 Brain & CNS,(30-39),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C70-C72 Brain & CNS,(40-49),Expat,وافد,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C70-C72 Brain & CNS,(50-59),Expat,وافد,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C70-C72 Brain & CNS,(50-59),Expat,وافد,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C70-C72 Brain & CNS,(60-69),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C73 Thyroid,(20-29),Citizen,مواطن,Female,أنثي,4
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C73 Thyroid,(20-29),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C73 Thyroid,(30-39),Expat,وافد,Female,أنثي,4
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C73 Thyroid,(30-39),Expat,وافد,Male,ذكر,3
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C73 Thyroid,(30-39),Citizen,مواطن,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C73 Thyroid,(40-49),Expat,وافد,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C73 Thyroid,(40-49),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C73 Thyroid,(50-59),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C73 Thyroid,(60-69),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C73 Thyroid,(60-69),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C73 Thyroid,(60-69),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C74-C75 Other endocrine glands,(30-39),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C74-C75 Other endocrine glands,(40-49),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C74-C75 Other endocrine glands,(50-59),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C74-C75 Other endocrine glands,(60-69),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C76-C80 Unknown or unspecified sites,(0-9),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C76-C80 Unknown or unspecified sites,(20-29),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C76-C80 Unknown or unspecified sites,(40-49),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C76-C80 Unknown or unspecified sites,(50-59),Expat,وافد,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C76-C80 Unknown or unspecified sites,(50-59),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C76-C80 Unknown or unspecified sites,(60-69),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C76-C80 Unknown or unspecified sites,(70-79),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C76-C80 Unknown or unspecified sites,(70-79),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(0-9),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(10-19),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(20-29),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(20-29),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(20-29),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(30-39),Expat,وافد,Female,أنثي,3
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(30-39),Expat,وافد,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(30-39),Citizen,مواطن,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(30-39),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(40-49),Expat,وافد,Male,ذكر,3
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(50-59),Expat,وافد,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(50-59),Expat,وافد,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(50-59),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C81 Hodgkin's lymphoma,(60-69),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C82-C85, C96 Non-Hodgkin lymphoma",(0-9),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C82-C85, C96 Non-Hodgkin lymphoma",(10-19),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C82-C85, C96 Non-Hodgkin lymphoma",(20-29),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C82-C85, C96 Non-Hodgkin Lymphoma",(30-39),Expat,وافد,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C82-C85, C96 Non-Hodgkin lymphoma",(30-39),Expat,وافد,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C82-C85, C96 Non-Hodgkin lymphoma",(30-39),Citizen,مواطن,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C82-C85, C96 Non-Hodgkin lymphoma",(40-49),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C82-C85, C96 Non-Hodgkin lymphoma",(40-49),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C82-C85, C96 Non-Hodgkin lymphoma",(40-49),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C82-C85, C96 Non-Hodgkin lymphoma",(60-69),Expat,وافد,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C88, C90 Multiple myeloma",(30-39),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C88, C90 Multiple myeloma",(60-69),Expat,وافد,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E","C88, C90 Multiple myeloma",(70-79),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(0-9),Expat,وافد,Male,ذكر,8
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(10-19),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(10-19),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(10-19),Citizen,مواطن,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(10-19),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(20-29),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(20-29),Expat,وافد,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(20-29),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(30-39),Expat,وافد,Male,ذكر,4
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(30-39),Citizen,مواطن,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(40-49),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(40-49),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(40-49),Citizen,مواطن,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(50-59),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(50-59),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(60-69),Citizen,مواطن,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(70-79),Expat,وافد,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",C91-C95 Leukemia,(70-79),Citizen,مواطن,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",D01 Carcinoma in situ of other and unspecified digestive organs,(60-69),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",D05 Carcinoma in situ of breast,(30-39),Expat,وافد,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",D05 Carcinoma in situ of breast,(30-39),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",D05 Carcinoma in situ of breast,(40-49),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",D05 Carcinoma in situ of breast,(60-69),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",D06 Carcinoma in situ of cervix uteri,(30-39),Expat,وافد,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",D06 Carcinoma in situ of cervix uteri,(50-59),Expat,وافد,Female,أنثي,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",D06 Carcinoma in situ of cervix uteri,(50-59),Citizen,مواطن,Female,أنثي,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",D09 Carcinoma in situ of other and unspecified sites,(50-59),Citizen,مواطن,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",D09 Carcinoma in situ of other and unspecified sites,(60-69),Expat,وافد,Male,ذكر,1
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",D09 Carcinoma in situ of other and unspecified sites,(70-79),Citizen,مواطن,Male,ذكر,2
2012,Sharjah,الشارقة,"25.0754° N, 55.7578° E",Other Malignancy,(60-69),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E","C00-C14 Lip, Oral cavity & pharynx",(50-59),Expat,وافد,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C15 Esophagus,(50-59),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C15 Esophagus,(60-69),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C16 Stomach,(60-69),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C18-C21 Colorectal,(40-49),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C18-C21 Colorectal,(50-59),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C22 Liver and intrahepatic bile ducts,(60-69),Expat,وافد,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C32 Larynx,(50-59),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C44 Skin,(80+),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C50 Breast,(40-49),Expat,وافد,Female,أنثي,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C50 Breast,(40-49),Citizen,مواطن,Female,أنثي,2
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C50 Breast,(50-59),Expat,وافد,Female,أنثي,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C50 Breast,(60-69),Expat,وافد,Female,أنثي,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C61 Prostate,(60-69),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C61 Prostate,(80+),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C64-C65 Kidney & Renal pelvis,(0-9),Expat,وافد,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C70-C72 Brain & CNS,(10-19),Expat,وافد,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C70-C72 Brain & CNS,(50-59),Citizen,مواطن,Female,أنثي,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C81 Hodgkin's lymphoma,(10-19),Expat,وافد,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E","C82-C85, C96 Non-Hodgkin lymphoma",(60-69),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E","C82-C85, C96 Non-Hodgkin lymphoma",(80+),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",C91-C95 Leukemia,(10-19),Citizen,مواطن,Male,ذكر,1
2012,Umm Ul Quwain,أم القيوين,"25.5426° N, 55.5475° E",D06 Carcinoma in situ of cervix uteri,(30-39),Citizen,مواطن,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(10-19),Expat,وافد,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(10-19),Citizen,مواطن,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(20-29),Expat,وافد,Male,ذكر,5
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(30-39),Expat,وافد,Male,ذكر,8
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(30-39),Citizen,مواطن,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(40-49),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(40-49),Expat,وافد,Male,ذكر,7
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(40-49),Citizen,مواطن,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(40-49),Citizen,مواطن,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(50-59),Expat,وافد,Female,أنثي,3
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(50-59),Expat,وافد,Male,ذكر,12
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(50-59),Citizen,مواطن,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(50-59),Citizen,مواطن,Male,ذكر,4
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(60-69),Expat,وافد,Female,أنثي,2
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(60-69),Expat,وافد,Male,ذكر,3
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(60-69),Citizen,مواطن,Female,أنثي,2
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(60-69),Citizen,مواطن,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(70-79),Expat,وافد,Female,أنثي,2
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(70-79),Expat,وافد,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(70-79),Citizen,مواطن,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(80+),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E","C00-C14 Lip, Oral cavity & pharynx",(80+),Expat,وافد,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C15 Esophagus,(30-39),Expat,وافد,Male,ذكر,2
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C15 Esophagus,(40-49),Expat,وافد,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C15 Esophagus,(50-59),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C15 Esophagus,(50-59),Expat,وافد,Male,ذكر,2
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C15 Esophagus,(60-69),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C15 Esophagus,(70-79),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C15 Esophagus,(70-79),Expat,وافد,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C15 Esophagus,(80+),Expat,وافد,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C15 Esophagus,(80+),Citizen,مواطن,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(0-9),Citizen,مواطن,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(10-19),Citizen,مواطن,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(20-29),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(20-29),Expat,وافد,Male,ذكر,2
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(20-29),Citizen,مواطن,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(30-39),Expat,وافد,Female,أنثي,3
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(30-39),Expat,وافد,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(30-39),Citizen,مواطن,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(30-39),Citizen,مواطن,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(40-49),Expat,وافد,Female,أنثي,2
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(40-49),Expat,وافد,Male,ذكر,5
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(40-49),Citizen,مواطن,Male,ذكر,2
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(50-59),Expat,وافد,Female,أنثي,2
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(50-59),Expat,وافد,Male,ذكر,4
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(50-59),Citizen,مواطن,Male,ذكر,3
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(60-69),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(60-69),Expat,وافد,Male,ذكر,3
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(60-69),Citizen,مواطن,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(60-69),Citizen,مواطن,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(70-79),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(70-79),Expat,وافد,Male,ذكر,7
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(70-79),Citizen,مواطن,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(80+),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C16 Stomach,(80+),Expat,وافد,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C17 Small intestine,(0-9),Citizen,مواطن,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C17 Small intestine,(30-39),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C17 Small intestine,(30-39),Expat,وافد,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C17 Small intestine,(40-49),Expat,وافد,Male,ذكر,2
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C17 Small intestine,(50-59),Expat,وافد,Male,ذكر,2
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C17 Small intestine,(60-69),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C17 Small intestine,(60-69),Expat,وافد,Male,ذكر,3
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C17 Small intestine,(60-69),Citizen,مواطن,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C17 Small intestine,(70-79),Expat,وافد,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C18-C21 Colorectal,(0-9),Expat,وافد,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C18-C21 Colorectal,(10-19),Expat,وافد,Female,أنثي,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C18-C21 Colorectal,(20-29),Expat,وافد,Female,أنثي,4
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C18-C21 Colorectal,(20-29),Expat,وافد,Male,ذكر,3
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C18-C21 Colorectal,(20-29),Citizen,مواطن,Male,ذكر,1
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C18-C21 Colorectal,(30-39),Expat,وافد,Female,أنثي,11
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C18-C21 Colorectal,(30-39),Expat,وافد,Male,ذكر,15
2013,Abu Dhabi,أبو ظبي,"24.4539° N, 54.3773° E",C18-C21 Colorectal,(30-39),Citizen,مواطن,Female,أنثي,3
